ImageNumber,ObjectNumber,Metadata_Channel,Metadata_Col,Metadata_FileLocation,Metadata_FileName,Metadata_Frame,Metadata_Plate,Metadata_Row,Metadata_Series,Metadata_Well,Children_Cells_Count,Children_FilteredNuclei_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
9,5,nan,027,nan,nan,0,u26a,000,0,A2,0,0,78.0490909090909,56.777272727272724,0,5
9,6,nan,027,nan,nan,0,u26a,000,0,A2,0,0,652.7771587743732,76.88300835654596,0,6
9,7,nan,027,nan,nan,0,u26a,000,0,A2,1,1,143.58214285714286,68.78839285714285,0,7
9,8,nan,027,nan,nan,0,u26a,000,0,A2,0,0,838.9839766933721,100.76256372906045,0,8
9,9,nan,027,nan,nan,0,u26a,000,0,A2,1,1,714.7697262479871,102.75523349436394,0,9
9,10,nan,027,nan,nan,0,u26a,000,0,A2,0,0,926.5029742233972,112.51883674818242,0,10
9,11,nan,027,nan,nan,0,u26a,000,0,A2,1,1,531.2341772151899,150.30458860759492,0,11
9,12,nan,027,nan,nan,0,u26a,000,0,A2,1,1,734.5318084345961,165.95496783416726,0,12
9,13,nan,027,nan,nan,0,u26a,000,0,A2,1,1,273.8008888888889,186.11644444444445,0,13
9,14,nan,027,nan,nan,0,u26a,000,0,A2,0,0,29.782442748091604,215.38015267175572,0,14
9,15,nan,027,nan,nan,0,u26a,000,0,A2,1,1,411.22614107883817,216.26763485477179,0,15
9,16,nan,027,nan,nan,0,u26a,000,0,A2,1,1,587.687462144155,275.9115687462144,0,16
9,17,nan,027,nan,nan,0,u26a,000,0,A2,1,1,265.5743338008415,290.15497896213185,0,17
9,18,nan,027,nan,nan,0,u26a,000,0,A2,1,1,391.10799136069113,316.62634989200865,0,18
9,19,nan,027,nan,nan,0,u26a,000,0,A2,1,1,74.65551020408164,314.6938775510204,0,19
9,20,nan,027,nan,nan,0,u26a,000,0,A2,1,1,542.8955119214586,331.3920056100982,0,20
9,21,nan,027,nan,nan,0,u26a,000,0,A2,1,1,507.82278481012656,399.5084388185654,0,21
9,22,nan,027,nan,nan,0,u26a,000,0,A2,1,1,888.3924955330554,397.91483025610484,0,22
9,23,nan,027,nan,nan,0,u26a,000,0,A2,1,1,629.2674599068805,423.427832384894,0,23
9,24,nan,027,nan,nan,0,u26a,000,0,A2,0,0,29.35536602700782,436.9466950959488,0,24
9,25,nan,027,nan,nan,0,u26a,000,0,A2,1,1,552.6211139896373,483.9566062176166,0,25
9,26,nan,027,nan,nan,0,u26a,000,0,A2,1,1,339.7075798383994,590.4236244709504,0,26
9,27,nan,027,nan,nan,0,u26a,000,0,A2,0,0,38.81206171107994,610.8443197755961,0,27
9,28,nan,027,nan,nan,0,u26a,000,0,A2,1,1,634.784700801974,631.1073411474398,0,28
9,29,nan,027,nan,nan,0,u26a,000,0,A2,0,0,920.3959968602826,658.0824175824176,0,29
9,30,nan,027,nan,nan,0,u26a,000,0,A2,1,1,195.20483641536273,680.0889046941678,0,30
9,31,nan,027,nan,nan,0,u26a,000,0,A2,1,1,403.5441468253968,686.1076388888889,0,31
9,32,nan,027,nan,nan,0,u26a,000,0,A2,1,1,245.4618410700236,704.0275373721479,0,32
9,33,nan,027,nan,nan,0,u26a,000,0,A2,1,1,832.5193992490613,732.2549019607843,0,33
9,34,nan,027,nan,nan,0,u26a,000,0,A2,1,1,538.6387096774193,728.8974910394265,0,34
9,35,nan,027,nan,nan,0,u26a,000,0,A2,1,1,680.0415713196033,747.9363081617087,0,35
9,36,nan,027,nan,nan,0,u26a,000,0,A2,1,1,555.7315561066335,802.4215747055176,0,36
9,37,nan,027,nan,nan,0,u26a,000,0,A2,1,1,185.87478559176674,797.3850771869639,0,37
9,38,nan,027,nan,nan,0,u26a,000,0,A2,1,1,896.8603916614024,841.2299431459254,0,38
9,39,nan,027,nan,nan,0,u26a,000,0,A2,1,1,631.3823529411765,861.04,0,39
9,40,nan,027,nan,nan,0,u26a,000,0,A2,1,1,65.01643192488262,853.6971830985915,0,40
9,41,nan,027,nan,nan,0,u26a,000,0,A2,1,1,128.5651491365777,859.9058084772371,0,41
9,42,nan,027,nan,nan,0,u26a,000,0,A2,0,0,68.73261065943993,961.4805781391148,0,42
10,1,nan,028,nan,nan,0,u26a,000,0,A2,0,0,561.7662337662338,28.892002734107997,0,1
10,2,nan,028,nan,nan,0,u26a,000,0,A2,0,0,191.86923901393354,24.502679528403,0,2
10,3,nan,028,nan,nan,0,u26a,000,0,A2,0,0,902.8097432521396,67.89861751152074,0,3
10,4,nan,028,nan,nan,0,u26a,000,0,A2,0,0,636.3368100825728,88.24771838331161,0,4
10,5,nan,028,nan,nan,0,u26a,000,0,A2,1,1,143.29787234042553,88.31914893617021,0,5
10,6,nan,028,nan,nan,0,u26a,000,0,A2,1,1,75.44334975369458,187.0216748768473,0,6
10,7,nan,028,nan,nan,0,u26a,000,0,A2,1,1,631.594952681388,202.65236593059936,0,7
10,8,nan,028,nan,nan,0,u26a,000,0,A2,1,1,218.45315370483772,221.72749540722597,0,8
10,9,nan,028,nan,nan,0,u26a,000,0,A2,1,1,398.4828226555246,239.2324357783968,0,9
10,10,nan,028,nan,nan,0,u26a,000,0,A2,1,1,640.7570655441972,299.1184606133494,0,10
10,11,nan,028,nan,nan,0,u26a,000,0,A2,1,1,79.21292372881356,299.5794491525424,0,11
10,12,nan,028,nan,nan,0,u26a,000,0,A2,0,0,954.0150470219436,316.5228840125392,0,12
10,13,nan,028,nan,nan,0,u26a,000,0,A2,1,1,197.3248195446974,351.0571904497501,0,13
10,14,nan,028,nan,nan,0,u26a,000,0,A2,1,1,375.93057682491064,344.46350178662584,0,14
10,15,nan,028,nan,nan,0,u26a,000,0,A2,1,1,79.41839270919635,418.5857497928749,0,15
10,16,nan,028,nan,nan,0,u26a,000,0,A2,1,1,446.1875,491.8238636363636,0,16
10,17,nan,028,nan,nan,0,u26a,000,0,A2,0,0,129.4535240040858,511.77732379979574,0,17
10,18,nan,028,nan,nan,0,u26a,000,0,A2,1,1,278.7741935483871,537.5881720430108,0,18
10,19,nan,028,nan,nan,0,u26a,000,0,A2,1,1,757.2857142857143,584.7276967930029,0,19
10,20,nan,028,nan,nan,0,u26a,000,0,A2,1,1,410.73473473473473,612.1111111111111,0,20
10,21,nan,028,nan,nan,0,u26a,000,0,A2,1,1,212.69624060150375,688.6421052631579,0,21
10,22,nan,028,nan,nan,0,u26a,000,0,A2,1,1,225.1820428336079,790.8138385502472,0,22
10,23,nan,028,nan,nan,0,u26a,000,0,A2,1,1,782.6601138127263,800.5447490946715,0,23
10,24,nan,028,nan,nan,0,u26a,000,0,A2,1,1,461.6358732299393,846.9919082939987,0,24
10,25,nan,028,nan,nan,0,u26a,000,0,A2,1,1,348.9155844155844,847.2374768089054,0,25
10,26,nan,028,nan,nan,0,u26a,000,0,A2,0,0,139.91849529780563,918.1112852664577,0,26
10,27,nan,028,nan,nan,0,u26a,000,0,A2,0,0,460.50051124744374,949.1446830265849,0,27
10,28,nan,028,nan,nan,0,u26a,000,0,A2,0,0,337.8937875751503,977.1703406813627,0,28
11,1,nan,016,nan,nan,0,u26a,001,0,A2,0,0,238.47582205029013,32.620889748549324,0,1
11,2,nan,016,nan,nan,0,u26a,001,0,A2,0,0,464.33660130718954,105.71437908496732,0,2
11,3,nan,016,nan,nan,0,u26a,001,0,A2,0,0,688.2940438871474,90.72601880877743,0,3
11,4,nan,016,nan,nan,0,u26a,001,0,A2,1,1,95.55594405594405,97.62470862470863,0,4
11,5,nan,016,nan,nan,0,u26a,001,0,A2,1,1,220.8028895768834,152.49329205366357,0,5
11,6,nan,016,nan,nan,0,u26a,001,0,A2,0,0,50.40585774058577,239.86610878661088,0,6
11,7,nan,016,nan,nan,0,u26a,001,0,A2,1,1,558.2056786703602,248.4909972299169,0,7
11,8,nan,016,nan,nan,0,u26a,001,0,A2,1,1,723.1032095657646,270.47702957835116,0,8
11,9,nan,016,nan,nan,0,u26a,001,0,A2,1,1,247.035838150289,298.8421965317919,0,9
11,10,nan,016,nan,nan,0,u26a,001,0,A2,1,1,654.6751219512195,372.4790243902439,0,10
11,11,nan,016,nan,nan,0,u26a,001,0,A2,1,1,745.1105105105105,403.2228228228228,0,11
11,12,nan,016,nan,nan,0,u26a,001,0,A2,1,1,780.9177592371872,478.99702026221695,0,12
11,13,nan,016,nan,nan,0,u26a,001,0,A2,1,1,415.5810324129652,527.3115246098439,0,13
11,14,nan,016,nan,nan,0,u26a,001,0,A2,1,1,832.8887476160204,562.886840432295,0,14
11,15,nan,016,nan,nan,0,u26a,001,0,A2,1,1,788.586438152012,564.9470938897168,0,15
11,16,nan,016,nan,nan,0,u26a,001,0,A2,1,1,643.3552271483306,585.6365626710455,0,16
11,17,nan,016,nan,nan,0,u26a,001,0,A2,0,0,72.73716814159292,619.637168141593,0,17
11,18,nan,016,nan,nan,0,u26a,001,0,A2,0,0,917.8431179082388,626.7316230883079,0,18
11,19,nan,016,nan,nan,0,u26a,001,0,A2,1,1,684.0152413209145,665.3065198983912,0,19
11,20,nan,016,nan,nan,0,u26a,001,0,A2,1,1,156.38418530351439,707.6198083067093,0,20
11,21,nan,016,nan,nan,0,u26a,001,0,A2,1,1,111.64440433212997,841.1814079422383,0,21
11,22,nan,016,nan,nan,0,u26a,001,0,A2,1,1,185.22714285714287,877.1857142857143,0,22
11,23,nan,016,nan,nan,0,u26a,001,0,A2,0,0,231.5349019607843,889.672156862745,0,23
12,1,nan,017,nan,nan,0,u26a,001,0,A2,0,0,117.54650205761317,64.90534979423869,0,1
12,2,nan,017,nan,nan,0,u26a,001,0,A2,1,1,191.26208651399492,101.52989821882952,0,2
12,3,nan,017,nan,nan,0,u26a,001,0,A2,1,1,237.4361549497848,113.69368723098995,0,3
12,4,nan,017,nan,nan,0,u26a,001,0,A2,1,1,334.2691029900332,211.21063122923587,0,4
12,5,nan,017,nan,nan,0,u26a,001,0,A2,0,0,49.29583975346687,266.6086286594761,0,5
12,6,nan,017,nan,nan,0,u26a,001,0,A2,1,1,497.1454545454545,291.9439393939394,0,6
12,7,nan,017,nan,nan,0,u26a,001,0,A2,1,1,146.87650360866078,328.785084202085,0,7
12,8,nan,017,nan,nan,0,u26a,001,0,A2,1,1,251.0809364548495,338.10769230769233,0,8
12,9,nan,017,nan,nan,0,u26a,001,0,A2,1,1,193.3026101141925,363.3091353996737,0,9
12,10,nan,017,nan,nan,0,u26a,001,0,A2,1,1,711.2053951727402,422.8736393752958,0,10
12,11,nan,017,nan,nan,0,u26a,001,0,A2,1,1,133.12278106508876,453.6257396449704,0,11
12,12,nan,017,nan,nan,0,u26a,001,0,A2,1,1,248.1226837060703,482.87987220447286,0,12
12,13,nan,017,nan,nan,0,u26a,001,0,A2,1,1,150.2533783783784,513.5709459459459,0,13
12,14,nan,017,nan,nan,0,u26a,001,0,A2,1,1,803.4830287206266,524.5881201044386,0,14
12,15,nan,017,nan,nan,0,u26a,001,0,A2,1,1,702.731826511912,531.8332315210752,0,15
12,16,nan,017,nan,nan,0,u26a,001,0,A2,1,1,371.1136738056013,606.4634816035145,0,16
12,17,nan,017,nan,nan,0,u26a,001,0,A2,1,1,252.11729405346426,670.6404800872886,0,17
12,18,nan,017,nan,nan,0,u26a,001,0,A2,1,1,847.3257086026853,669.9373446046743,0,18
12,19,nan,017,nan,nan,0,u26a,001,0,A2,1,1,307.55036855036855,679.8789926289926,0,19
12,20,nan,017,nan,nan,0,u26a,001,0,A2,1,1,115.56006964596634,707.4167150319211,0,20
12,21,nan,017,nan,nan,0,u26a,001,0,A2,1,1,382.2282398452611,823.3139909735654,0,21
12,22,nan,017,nan,nan,0,u26a,001,0,A2,1,1,45.52808988764045,861.3449438202247,0,22
12,23,nan,017,nan,nan,0,u26a,001,0,A2,1,1,363.8293020041465,863.6703524533517,0,23
12,24,nan,017,nan,nan,0,u26a,001,0,A2,0,0,58.50583244962884,895.6012725344644,0,24
12,25,nan,017,nan,nan,0,u26a,001,0,A2,0,0,509.5043273013375,929.726986624705,0,25
12,26,nan,017,nan,nan,0,u26a,001,0,A2,0,0,207.79614667495338,965.2622747047856,0,26
12,27,nan,017,nan,nan,0,u26a,001,0,A2,0,0,63.788364249578414,967.3010118043845,0,27
13,1,nan,018,nan,nan,0,u26a,001,0,A2,0,0,388.02645861601087,51.64246947082768,0,1
13,2,nan,018,nan,nan,0,u26a,001,0,A2,1,1,51.377720870678615,88.84122919334187,0,2
13,3,nan,018,nan,nan,0,u26a,001,0,A2,1,1,369.6021739130435,91.9463768115942,0,3
13,4,nan,018,nan,nan,0,u26a,001,0,A2,1,1,64.4599542334096,123.28947368421052,0,4
13,5,nan,018,nan,nan,0,u26a,001,0,A2,1,1,515.2100161550889,157.8941841680129,0,5
13,6,nan,018,nan,nan,0,u26a,001,0,A2,1,1,213.6737315350032,193.13680154142583,0,6
13,7,nan,018,nan,nan,0,u26a,001,0,A2,0,0,69.79455662862159,194.95434591747147,0,7
13,8,nan,018,nan,nan,0,u26a,001,0,A2,1,1,563.6037539103232,230.05161626694473,0,8
13,9,nan,018,nan,nan,0,u26a,001,0,A2,1,1,899.9192660550459,268.70183486238534,0,9
13,10,nan,018,nan,nan,0,u26a,001,0,A2,1,1,449.8518738845925,279.4800713860797,0,10
13,11,nan,018,nan,nan,0,u26a,001,0,A2,1,1,563.4194515852613,348.6083976006855,0,11
13,12,nan,018,nan,nan,0,u26a,001,0,A2,1,1,677.9787472035795,442.88422818791946,0,12
13,13,nan,018,nan,nan,0,u26a,001,0,A2,1,1,384.3053221288515,468.79481792717087,0,13
13,14,nan,018,nan,nan,0,u26a,001,0,A2,1,1,456.29798657718123,493.95906040268454,0,14
13,15,nan,018,nan,nan,0,u26a,001,0,A2,1,1,276.12024608501116,529.9546979865772,0,15
13,16,nan,018,nan,nan,0,u26a,001,0,A2,1,1,573.7288523090992,542.2807498856881,0,16
13,17,nan,018,nan,nan,0,u26a,001,0,A2,1,1,109.48632668144863,629.6962305986697,0,17
13,18,nan,018,nan,nan,0,u26a,001,0,A2,0,0,37.82285452042221,697.7599816429555,0,18
13,19,nan,018,nan,nan,0,u26a,001,0,A2,1,1,430.4879571810883,686.2372881355932,0,19
13,20,nan,018,nan,nan,0,u26a,001,0,A2,1,1,153.05417118093175,706.0102925243771,0,20
13,21,nan,018,nan,nan,0,u26a,001,0,A2,1,1,519.9796782387807,787.9043183742591,0,21
13,22,nan,018,nan,nan,0,u26a,001,0,A2,1,1,77.33951612903226,849.2645161290322,0,22
13,23,nan,018,nan,nan,0,u26a,001,0,A2,1,1,832.7316865417376,849.3168654173764,0,23
13,24,nan,018,nan,nan,0,u26a,001,0,A2,1,1,926.1648892534864,873.760459392945,0,24
13,25,nan,018,nan,nan,0,u26a,001,0,A2,1,1,148.07292474786655,899.9526764934058,0,25
13,26,nan,018,nan,nan,0,u26a,001,0,A2,1,1,265.31809759110564,917.2927733168623,0,26
13,27,nan,018,nan,nan,0,u26a,001,0,A2,0,0,302.3288888888889,966.904,0,27
14,1,nan,019,nan,nan,0,u26a,001,0,A2,0,0,82.92614920874152,74.37829691032404,0,1
14,2,nan,019,nan,nan,0,u26a,001,0,A2,1,1,838.4082987551867,74.53360995850622,0,2
14,3,nan,019,nan,nan,0,u26a,001,0,A2,1,1,931.9849086576648,98.79666401906275,0,3
14,4,nan,019,nan,nan,0,u26a,001,0,A2,0,0,153.76888888888888,124.94074074074074,0,4
14,5,nan,019,nan,nan,0,u26a,001,0,A2,1,1,271.1338112305854,142.4868578255675,0,5
14,6,nan,019,nan,nan,0,u26a,001,0,A2,1,1,308.29441624365484,192.0871404399323,0,6
14,7,nan,019,nan,nan,0,u26a,001,0,A2,1,1,706.7801950487622,228.73368342085521,0,7
14,8,nan,019,nan,nan,0,u26a,001,0,A2,1,1,310.79890809827117,256.20837124658783,0,8
14,9,nan,019,nan,nan,0,u26a,001,0,A2,1,1,151.7059243397573,270.1955745895789,0,9
14,10,nan,019,nan,nan,0,u26a,001,0,A2,1,1,805.0682155215027,273.2852199703411,0,10
14,11,nan,019,nan,nan,0,u26a,001,0,A2,1,1,658.572864321608,302.41923905240486,0,11
14,12,nan,019,nan,nan,0,u26a,001,0,A2,0,0,25.841792656587472,315.5415766738661,0,12
14,13,nan,019,nan,nan,0,u26a,001,0,A2,1,1,705.0581081081081,330.2925675675676,0,13
14,14,nan,019,nan,nan,0,u26a,001,0,A2,1,1,542.5135542168674,437.2100903614458,0,14
14,15,nan,019,nan,nan,0,u26a,001,0,A2,1,1,641.2433764633395,444.8773875539125,0,15
14,16,nan,019,nan,nan,0,u26a,001,0,A2,0,0,71.7095006090134,497.458587088916,0,16
14,17,nan,019,nan,nan,0,u26a,001,0,A2,1,1,491.2920918367347,534.8628826530612,0,17
14,18,nan,019,nan,nan,0,u26a,001,0,A2,1,1,559.1809458533241,568.479780671693,0,18
14,19,nan,019,nan,nan,0,u26a,001,0,A2,1,1,145.42814371257484,566.6407185628742,0,19
14,20,nan,019,nan,nan,0,u26a,001,0,A2,1,1,537.4487972508591,614.7463917525773,0,20
14,21,nan,019,nan,nan,0,u26a,001,0,A2,1,1,249.15878378378378,625.9315878378378,0,21
14,22,nan,019,nan,nan,0,u26a,001,0,A2,1,1,333.2945389435989,646.8809310653536,0,22
14,23,nan,019,nan,nan,0,u26a,001,0,A2,0,0,776.3745784148398,693.3612984822935,0,23
14,24,nan,019,nan,nan,0,u26a,001,0,A2,1,1,333.1085749537323,703.9358420727946,0,24
14,25,nan,019,nan,nan,0,u26a,001,0,A2,1,1,649.1915722379604,717.4946883852691,0,25
14,26,nan,019,nan,nan,0,u26a,001,0,A2,1,1,253.82494969818913,703.0050301810866,0,26
14,27,nan,019,nan,nan,0,u26a,001,0,A2,1,1,197.73514211886305,734.031007751938,0,27
14,28,nan,019,nan,nan,0,u26a,001,0,A2,1,1,365.0016304347826,798.8951086956522,0,28
14,29,nan,019,nan,nan,0,u26a,001,0,A2,1,1,486.5627319970304,808.3749072011879,0,29
14,30,nan,019,nan,nan,0,u26a,001,0,A2,0,0,54.656012176560125,862.29299847793,0,30
14,31,nan,019,nan,nan,0,u26a,001,0,A2,0,0,52.14010823812387,919.8135898977752,0,31
15,1,nan,020,nan,nan,0,u26a,001,0,A2,0,0,492.7776879547292,33.92724333063864,0,1
15,2,nan,020,nan,nan,0,u26a,001,0,A2,0,0,60.580750407830344,88.2120717781403,0,2
15,3,nan,020,nan,nan,0,u26a,001,0,A2,0,0,58.16375,145.675,0,3
15,4,nan,020,nan,nan,0,u26a,001,0,A2,1,1,915.6666666666666,236.9957698815567,0,4
15,5,nan,020,nan,nan,0,u26a,001,0,A2,1,1,309.7133917396746,348.8629536921151,0,5
15,6,nan,020,nan,nan,0,u26a,001,0,A2,1,1,382.94609327680195,350.6111447607511,0,6
15,7,nan,020,nan,nan,0,u26a,001,0,A2,0,0,947.726618705036,439.8871057000553,0,7
15,8,nan,020,nan,nan,0,u26a,001,0,A2,1,1,285.3165509259259,552.3223379629629,0,8
15,9,nan,020,nan,nan,0,u26a,001,0,A2,0,0,981.0082582582583,652.4001501501501,0,9
15,10,nan,020,nan,nan,0,u26a,001,0,A2,1,1,913.9655172413793,713.3722570532915,0,10
15,11,nan,020,nan,nan,0,u26a,001,0,A2,1,1,184.3971088435374,720.0833333333334,0,11
15,12,nan,020,nan,nan,0,u26a,001,0,A2,1,1,257.3614457831325,769.0191353649893,0,12
15,13,nan,020,nan,nan,0,u26a,001,0,A2,1,1,89.30806010928961,767.8695355191256,0,13
15,14,nan,020,nan,nan,0,u26a,001,0,A2,1,1,718.1171770972037,821.7223701731025,0,14
15,15,nan,020,nan,nan,0,u26a,001,0,A2,1,1,107.01853568118628,822.386468952734,0,15
15,16,nan,020,nan,nan,0,u26a,001,0,A2,1,1,257.0246913580247,838.7797270955166,0,16
15,17,nan,020,nan,nan,0,u26a,001,0,A2,0,0,833.3892806770099,890.3681241184768,0,17
16,1,nan,021,nan,nan,0,u26a,001,0,A2,0,0,723.7023733162283,47.57857601026299,0,1
16,2,nan,021,nan,nan,0,u26a,001,0,A2,0,0,112.73560209424083,47.89877835951135,0,2
16,3,nan,021,nan,nan,0,u26a,001,0,A2,1,1,262.67535692116695,64.46368715083798,0,3
16,4,nan,021,nan,nan,0,u26a,001,0,A2,0,0,839.060544217687,116.1748299319728,0,4
16,5,nan,021,nan,nan,0,u26a,001,0,A2,1,1,738.1308365758755,223.2558365758755,0,5
16,6,nan,021,nan,nan,0,u26a,001,0,A2,1,1,667.260612573885,272.9865663621709,0,6
16,7,nan,021,nan,nan,0,u26a,001,0,A2,1,1,96.18914473684211,359.03782894736844,0,7
16,8,nan,021,nan,nan,0,u26a,001,0,A2,1,1,615.1364864864864,376.42792792792795,0,8
16,9,nan,021,nan,nan,0,u26a,001,0,A2,1,1,724.0752688172043,396.63492063492066,0,9
16,10,nan,021,nan,nan,0,u26a,001,0,A2,0,0,955.9711111111111,414.23555555555555,0,10
16,11,nan,021,nan,nan,0,u26a,001,0,A2,1,1,393.3450663589152,448.4875937680323,0,11
16,12,nan,021,nan,nan,0,u26a,001,0,A2,1,1,549.1776765375854,460.19817767653757,0,12
16,13,nan,021,nan,nan,0,u26a,001,0,A2,1,1,255.2888888888889,477.6005698005698,0,13
16,14,nan,021,nan,nan,0,u26a,001,0,A2,1,1,810.0832672482157,486.2569389373513,0,14
16,15,nan,021,nan,nan,0,u26a,001,0,A2,0,0,962.0763834762276,492.73343725643025,0,15
16,16,nan,021,nan,nan,0,u26a,001,0,A2,1,1,157.103672985782,491.47274881516586,0,16
16,17,nan,021,nan,nan,0,u26a,001,0,A2,0,0,946.3729615991583,567.9731720147291,0,17
16,18,nan,021,nan,nan,0,u26a,001,0,A2,1,1,95.7613326051338,582.013653741125,0,18
16,19,nan,021,nan,nan,0,u26a,001,0,A2,1,1,805.1570247933885,596.4981217129978,0,19
16,20,nan,021,nan,nan,0,u26a,001,0,A2,1,1,468.94908062234794,632.515558698727,0,20
16,21,nan,021,nan,nan,0,u26a,001,0,A2,1,1,588.7194719471947,649.5610561056105,0,21
16,22,nan,021,nan,nan,0,u26a,001,0,A2,1,1,888.7515236755743,685.9493670886076,0,22
16,23,nan,021,nan,nan,0,u26a,001,0,A2,1,1,650.9526350900601,738.9553035356904,0,23
16,24,nan,021,nan,nan,0,u26a,001,0,A2,1,1,749.7549800796813,740.8598937583001,0,24
16,25,nan,021,nan,nan,0,u26a,001,0,A2,1,1,542.3284023668639,761.0911242603551,0,25
16,26,nan,021,nan,nan,0,u26a,001,0,A2,1,1,355.27847533632286,821.4551569506726,0,26
16,27,nan,021,nan,nan,0,u26a,001,0,A2,0,0,975.6061571125265,827.3938428874735,0,27
16,28,nan,021,nan,nan,0,u26a,001,0,A2,1,1,117.63010204081633,838.4124149659864,0,28
16,29,nan,021,nan,nan,0,u26a,001,0,A2,1,1,696.7795454545454,849.939393939394,0,29
16,30,nan,021,nan,nan,0,u26a,001,0,A2,1,1,821.8393234672304,860.2515856236787,0,30
16,31,nan,021,nan,nan,0,u26a,001,0,A2,1,1,855.7015590200446,865.3563474387528,0,31
16,32,nan,021,nan,nan,0,u26a,001,0,A2,1,1,779.1794714197911,922.3847572218808,0,32
16,33,nan,021,nan,nan,0,u26a,001,0,A2,0,0,921.6996855345911,936.6446540880503,0,33
17,1,nan,022,nan,nan,0,u26a,001,0,A2,0,0,360.85323931247245,47.94402820625827,0,1
17,2,nan,022,nan,nan,0,u26a,001,0,A2,0,0,981.3947916666667,53.66354166666667,0,2
17,3,nan,022,nan,nan,0,u26a,001,0,A2,1,1,123.46764946764947,64.6085176085176,0,3
17,4,nan,022,nan,nan,0,u26a,001,0,A2,0,0,702.4625550660793,76.67988252569751,0,4
17,5,nan,022,nan,nan,0,u26a,001,0,A2,1,1,827.4971644612476,86.29111531190927,0,5
17,6,nan,022,nan,nan,0,u26a,001,0,A2,0,0,25.632183908045977,98.15789473684211,0,6
17,7,nan,022,nan,nan,0,u26a,001,0,A2,1,1,861.4170124481328,91.58921161825727,0,7
17,8,nan,022,nan,nan,0,u26a,001,0,A2,1,1,784.7574139976275,149.00948991696322,0,8
17,9,nan,022,nan,nan,0,u26a,001,0,A2,0,0,927.2555391432792,163.11447562776956,0,9
17,10,nan,022,nan,nan,0,u26a,001,0,A2,1,1,882.226012793177,234.52025586353943,0,10
17,11,nan,022,nan,nan,0,u26a,001,0,A2,1,1,437.34234669241914,274.0130371801062,0,11
17,12,nan,022,nan,nan,0,u26a,001,0,A2,1,1,812.9202247191012,274.7252808988764,0,12
17,13,nan,022,nan,nan,0,u26a,001,0,A2,1,1,234.435124508519,278.0209698558322,0,13
17,14,nan,022,nan,nan,0,u26a,001,0,A2,1,1,581.765725606736,413.6126795443289,0,14
17,15,nan,022,nan,nan,0,u26a,001,0,A2,1,1,893.8037518037518,458.3838383838384,0,15
17,16,nan,022,nan,nan,0,u26a,001,0,A2,1,1,691.8269604666234,523.8049254698639,0,16
17,17,nan,022,nan,nan,0,u26a,001,0,A2,1,1,491.22020431328036,560.5187287173667,0,17
17,18,nan,022,nan,nan,0,u26a,001,0,A2,1,1,742.2249705535925,587.517667844523,0,18
17,19,nan,022,nan,nan,0,u26a,001,0,A2,1,1,811.9054852320675,593.4565400843882,0,19
17,20,nan,022,nan,nan,0,u26a,001,0,A2,0,0,968.426003594967,666.4170161773517,0,20
17,21,nan,022,nan,nan,0,u26a,001,0,A2,1,1,641.9870214146658,672.7936404931862,0,21
17,22,nan,022,nan,nan,0,u26a,001,0,A2,1,1,236.10718171926007,698.5146898803047,0,22
17,23,nan,022,nan,nan,0,u26a,001,0,A2,1,1,850.7063870352716,744.5795996186845,0,23
17,24,nan,022,nan,nan,0,u26a,001,0,A2,1,1,337.61158921399885,782.1858864027539,0,24
17,25,nan,022,nan,nan,0,u26a,001,0,A2,1,1,821.3173007896626,799.5333811916727,0,25
17,26,nan,022,nan,nan,0,u26a,001,0,A2,1,1,149.6215853112405,823.4554411106135,0,26
17,27,nan,022,nan,nan,0,u26a,001,0,A2,1,1,735.2920506912442,826.9372119815669,0,27
17,28,nan,022,nan,nan,0,u26a,001,0,A2,1,1,292.6169253880821,866.8347521281922,0,28
17,29,nan,022,nan,nan,0,u26a,001,0,A2,1,1,537.5392464678179,881.021978021978,0,29
17,30,nan,022,nan,nan,0,u26a,001,0,A2,0,0,654.7012334399269,902.0968478757424,0,30
17,31,nan,022,nan,nan,0,u26a,001,0,A2,0,0,931.3866565579984,888.5989385898408,0,31
17,32,nan,022,nan,nan,0,u26a,001,0,A2,1,1,283.35820895522386,926.7330016583747,0,32
17,33,nan,022,nan,nan,0,u26a,001,0,A2,1,1,244.1,927.2117647058824,0,33
17,34,nan,022,nan,nan,0,u26a,001,0,A2,0,0,507.55925639039503,956.6196746707978,0,34
17,35,nan,022,nan,nan,0,u26a,001,0,A2,0,0,708.6134708737864,967.8349514563107,0,35
17,36,nan,022,nan,nan,0,u26a,001,0,A2,0,0,225.94395604395604,969.9560439560439,0,36
18,1,nan,023,nan,nan,0,u26a,001,0,A2,0,0,826.8820621468926,24.84180790960452,0,1
18,2,nan,023,nan,nan,0,u26a,001,0,A2,0,0,155.13598600787057,48.4849147354613,0,2
18,3,nan,023,nan,nan,0,u26a,001,0,A2,0,0,740.8324844368987,52.31126202603282,0,3
18,4,nan,023,nan,nan,0,u26a,001,0,A2,1,1,298.2562225475842,92.15129331381162,0,4
18,5,nan,023,nan,nan,0,u26a,001,0,A2,1,1,543.0900076277651,106.3913043478261,0,5
18,6,nan,023,nan,nan,0,u26a,001,0,A2,1,1,660.1607860652077,127.53372041089773,0,6
18,7,nan,023,nan,nan,0,u26a,001,0,A2,0,0,936.99852724595,113.90721649484536,0,7
